interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2018-04-10T15:25:00-07:00,2018-04-10 22:25:00+00:00,2018-04-10T15:30:00-07:00,2018-04-10 22:30:00+00:00,27945
2018-04-10T15:30:00-07:00,2018-04-10 22:30:00+00:00,2018-04-10T15:35:00-07:00,2018-04-10 22:35:00+00:00,27950
2018-04-10T15:35:00-07:00,2018-04-10 22:35:00+00:00,2018-04-10T15:40:00-07:00,2018-04-10 22:40:00+00:00,28022
2018-04-10T15:40:00-07:00,2018-04-10 22:40:00+00:00,2018-04-10T15:45:00-07:00,2018-04-10 22:45:00+00:00,28075
2018-04-10T15:45:00-07:00,2018-04-10 22:45:00+00:00,2018-04-10T15:50:00-07:00,2018-04-10 22:50:00+00:00,28170
2018-04-10T15:50:00-07:00,2018-04-10 22:50:00+00:00,2018-04-10T15:55:00-07:00,2018-04-10 22:55:00+00:00,28211
2018-04-10T15:55:00-07:00,2018-04-10 22:55:00+00:00,2018-04-10T16:00:00-07:00,2018-04-10 23:00:00+00:00,28285
2018-04-10T16:00:00-07:00,2018-04-10 23:00:00+00:00,2018-04-10T16:05:00-07:00,2018-04-10 23:05:00+00:00,28355
2018-04-10T16:05:00-07:00,2018-04-10 23:05:00+00:00,2018-04-10T16:10:00-07:00,2018-04-10 23:10:00+00:00,28369
2018-04-10T16:10:00-07:00,2018-04-10 23:10:00+00:00,2018-04-10T16:15:00-07:00,2018-04-10 23:15:00+00:00,28404
2018-04-10T16:15:00-07:00,2018-04-10 23:15:00+00:00,2018-04-10T16:20:00-07:00,2018-04-10 23:20:00+00:00,28458
2018-04-10T16:20:00-07:00,2018-04-10 23:20:00+00:00,2018-04-10T16:25:00-07:00,2018-04-10 23:25:00+00:00,28482
2018-04-10T16:25:00-07:00,2018-04-10 23:25:00+00:00,2018-04-10T16:30:00-07:00,2018-04-10 23:30:00+00:00,28486
2018-04-10T16:30:00-07:00,2018-04-10 23:30:00+00:00,2018-04-10T16:35:00-07:00,2018-04-10 23:35:00+00:00,28513
2018-04-10T16:35:00-07:00,2018-04-10 23:35:00+00:00,2018-04-10T16:40:00-07:00,2018-04-10 23:40:00+00:00,28552
2018-04-10T16:40:00-07:00,2018-04-10 23:40:00+00:00,2018-04-10T16:45:00-07:00,2018-04-10 23:45:00+00:00,28568
2018-04-10T16:45:00-07:00,2018-04-10 23:45:00+00:00,2018-04-10T16:50:00-07:00,2018-04-10 23:50:00+00:00,28612
2018-04-10T16:50:00-07:00,2018-04-10 23:50:00+00:00,2018-04-10T16:55:00-07:00,2018-04-10 23:55:00+00:00,28676
2018-04-10T16:55:00-07:00,2018-04-10 23:55:00+00:00,2018-04-10T17:00:00-07:00,2018-04-11 00:00:00+00:00,28731
2018-04-10T17:00:00-07:00,2018-04-11 00:00:00+00:00,2018-04-10T17:05:00-07:00,2018-04-11 00:05:00+00:00,28720
2018-04-10T17:05:00-07:00,2018-04-11 00:05:00+00:00,2018-04-10T17:10:00-07:00,2018-04-11 00:10:00+00:00,28653
2018-04-10T17:10:00-07:00,2018-04-11 00:10:00+00:00,2018-04-10T17:15:00-07:00,2018-04-11 00:15:00+00:00,28626
2018-04-10T17:15:00-07:00,2018-04-11 00:15:00+00:00,2018-04-10T17:20:00-07:00,2018-04-11 00:20:00+00:00,28694
2018-04-10T17:20:00-07:00,2018-04-11 00:20:00+00:00,2018-04-10T17:25:00-07:00,2018-04-11 00:25:00+00:00,28712
2018-04-10T17:25:00-07:00,2018-04-11 00:25:00+00:00,2018-04-10T17:30:00-07:00,2018-04-11 00:30:00+00:00,28763
2018-04-10T17:30:00-07:00,2018-04-11 00:30:00+00:00,2018-04-10T17:35:00-07:00,2018-04-11 00:35:00+00:00,28835
2018-04-10T17:35:00-07:00,2018-04-11 00:35:00+00:00,2018-04-10T17:40:00-07:00,2018-04-11 00:40:00+00:00,28799
2018-04-10T17:40:00-07:00,2018-04-11 00:40:00+00:00,2018-04-10T17:45:00-07:00,2018-04-11 00:45:00+00:00,28865
2018-04-10T17:45:00-07:00,2018-04-11 00:45:00+00:00,2018-04-10T17:50:00-07:00,2018-04-11 00:50:00+00:00,28903
2018-04-10T17:50:00-07:00,2018-04-11 00:50:00+00:00,2018-04-10T17:55:00-07:00,2018-04-11 00:55:00+00:00,28958
2018-04-10T17:55:00-07:00,2018-04-11 00:55:00+00:00,2018-04-10T18:00:00-07:00,2018-04-11 01:00:00+00:00,28958
2018-04-10T18:00:00-07:00,2018-04-11 01:00:00+00:00,2018-04-10T18:05:00-07:00,2018-04-11 01:05:00+00:00,28960
2018-04-10T18:05:00-07:00,2018-04-11 01:05:00+00:00,2018-04-10T18:10:00-07:00,2018-04-11 01:10:00+00:00,28852
2018-04-10T18:10:00-07:00,2018-04-11 01:10:00+00:00,2018-04-10T18:15:00-07:00,2018-04-11 01:15:00+00:00,28773
2018-04-10T18:15:00-07:00,2018-04-11 01:15:00+00:00,2018-04-10T18:20:00-07:00,2018-04-11 01:20:00+00:00,28808
2018-04-10T18:20:00-07:00,2018-04-11 01:20:00+00:00,2018-04-10T18:25:00-07:00,2018-04-11 01:25:00+00:00,28857
2018-04-10T18:25:00-07:00,2018-04-11 01:25:00+00:00,2018-04-10T18:30:00-07:00,2018-04-11 01:30:00+00:00,28835
2018-04-10T18:30:00-07:00,2018-04-11 01:30:00+00:00,2018-04-10T18:35:00-07:00,2018-04-11 01:35:00+00:00,28849
2018-04-10T18:35:00-07:00,2018-04-11 01:35:00+00:00,2018-04-10T18:40:00-07:00,2018-04-11 01:40:00+00:00,28839
2018-04-10T18:40:00-07:00,2018-04-11 01:40:00+00:00,2018-04-10T18:45:00-07:00,2018-04-11 01:45:00+00:00,28777
2018-04-10T18:45:00-07:00,2018-04-11 01:45:00+00:00,2018-04-10T18:50:00-07:00,2018-04-11 01:50:00+00:00,28802
2018-04-10T18:50:00-07:00,2018-04-11 01:50:00+00:00,2018-04-10T18:55:00-07:00,2018-04-11 01:55:00+00:00,28835
2018-04-10T18:55:00-07:00,2018-04-11 01:55:00+00:00,2018-04-10T19:00:00-07:00,2018-04-11 02:00:00+00:00,28853
2018-04-10T19:00:00-07:00,2018-04-11 02:00:00+00:00,2018-04-10T19:05:00-07:00,2018-04-11 02:05:00+00:00,28859
2018-04-10T19:05:00-07:00,2018-04-11 02:05:00+00:00,2018-04-10T19:10:00-07:00,2018-04-11 02:10:00+00:00,28850
2018-04-10T19:10:00-07:00,2018-04-11 02:10:00+00:00,2018-04-10T19:15:00-07:00,2018-04-11 02:15:00+00:00,28863
2018-04-10T19:15:00-07:00,2018-04-11 02:15:00+00:00,2018-04-10T19:20:00-07:00,2018-04-11 02:20:00+00:00,28917
2018-04-10T19:20:00-07:00,2018-04-11 02:20:00+00:00,2018-04-10T19:25:00-07:00,2018-04-11 02:25:00+00:00,29014
2018-04-10T19:25:00-07:00,2018-04-11 02:25:00+00:00,2018-04-10T19:30:00-07:00,2018-04-11 02:30:00+00:00,29121
2018-04-10T19:30:00-07:00,2018-04-11 02:30:00+00:00,2018-04-10T19:35:00-07:00,2018-04-11 02:35:00+00:00,29246
2018-04-10T19:35:00-07:00,2018-04-11 02:35:00+00:00,2018-04-10T19:40:00-07:00,2018-04-11 02:40:00+00:00,29380
2018-04-10T19:40:00-07:00,2018-04-11 02:40:00+00:00,2018-04-10T19:45:00-07:00,2018-04-11 02:45:00+00:00,29461
2018-04-10T19:45:00-07:00,2018-04-11 02:45:00+00:00,2018-04-10T19:50:00-07:00,2018-04-11 02:50:00+00:00,29560
2018-04-10T19:50:00-07:00,2018-04-11 02:50:00+00:00,2018-04-10T19:55:00-07:00,2018-04-11 02:55:00+00:00,29662
2018-04-10T19:55:00-07:00,2018-04-11 02:55:00+00:00,2018-04-10T20:00:00-07:00,2018-04-11 03:00:00+00:00,29715
2018-04-10T20:00:00-07:00,2018-04-11 03:00:00+00:00,2018-04-10T20:05:00-07:00,2018-04-11 03:05:00+00:00,29702
2018-04-10T20:05:00-07:00,2018-04-11 03:05:00+00:00,2018-04-10T20:10:00-07:00,2018-04-11 03:10:00+00:00,29667
2018-04-10T20:10:00-07:00,2018-04-11 03:10:00+00:00,2018-04-10T20:15:00-07:00,2018-04-11 03:15:00+00:00,29585
2018-04-10T20:15:00-07:00,2018-04-11 03:15:00+00:00,2018-04-10T20:20:00-07:00,2018-04-11 03:20:00+00:00,29536
2018-04-10T20:20:00-07:00,2018-04-11 03:20:00+00:00,2018-04-10T20:25:00-07:00,2018-04-11 03:25:00+00:00,29465
2018-04-10T20:25:00-07:00,2018-04-11 03:25:00+00:00,2018-04-10T20:30:00-07:00,2018-04-11 03:30:00+00:00,29404
2018-04-10T20:30:00-07:00,2018-04-11 03:30:00+00:00,2018-04-10T20:35:00-07:00,2018-04-11 03:35:00+00:00,29275
2018-04-10T20:35:00-07:00,2018-04-11 03:35:00+00:00,2018-04-10T20:40:00-07:00,2018-04-11 03:40:00+00:00,29168
2018-04-10T20:40:00-07:00,2018-04-11 03:40:00+00:00,2018-04-10T20:45:00-07:00,2018-04-11 03:45:00+00:00,29044
2018-04-10T20:45:00-07:00,2018-04-11 03:45:00+00:00,2018-04-10T20:50:00-07:00,2018-04-11 03:50:00+00:00,28959
2018-04-10T20:50:00-07:00,2018-04-11 03:50:00+00:00,2018-04-10T20:55:00-07:00,2018-04-11 03:55:00+00:00,28794
2018-04-10T20:55:00-07:00,2018-04-11 03:55:00+00:00,2018-04-10T21:00:00-07:00,2018-04-11 04:00:00+00:00,28680
2018-04-10T21:00:00-07:00,2018-04-11 04:00:00+00:00,2018-04-10T21:05:00-07:00,2018-04-11 04:05:00+00:00,28527
2018-04-10T21:05:00-07:00,2018-04-11 04:05:00+00:00,2018-04-10T21:10:00-07:00,2018-04-11 04:10:00+00:00,28348
2018-04-10T21:10:00-07:00,2018-04-11 04:10:00+00:00,2018-04-10T21:15:00-07:00,2018-04-11 04:15:00+00:00,28203
2018-04-10T21:15:00-07:00,2018-04-11 04:15:00+00:00,2018-04-10T21:20:00-07:00,2018-04-11 04:20:00+00:00,28046
2018-04-10T21:20:00-07:00,2018-04-11 04:20:00+00:00,2018-04-10T21:25:00-07:00,2018-04-11 04:25:00+00:00,27898
2018-04-10T21:25:00-07:00,2018-04-11 04:25:00+00:00,2018-04-10T21:30:00-07:00,2018-04-11 04:30:00+00:00,27741
2018-04-10T21:30:00-07:00,2018-04-11 04:30:00+00:00,2018-04-10T21:35:00-07:00,2018-04-11 04:35:00+00:00,27561
2018-04-10T21:35:00-07:00,2018-04-11 04:35:00+00:00,2018-04-10T21:40:00-07:00,2018-04-11 04:40:00+00:00,27378
2018-04-10T21:40:00-07:00,2018-04-11 04:40:00+00:00,2018-04-10T21:45:00-07:00,2018-04-11 04:45:00+00:00,27225
2018-04-10T21:45:00-07:00,2018-04-11 04:45:00+00:00,2018-04-10T21:50:00-07:00,2018-04-11 04:50:00+00:00,27074
2018-04-10T21:50:00-07:00,2018-04-11 04:50:00+00:00,2018-04-10T21:55:00-07:00,2018-04-11 04:55:00+00:00,26886
2018-04-10T21:55:00-07:00,2018-04-11 04:55:00+00:00,2018-04-10T22:00:00-07:00,2018-04-11 05:00:00+00:00,26668
2018-04-10T22:00:00-07:00,2018-04-11 05:00:00+00:00,2018-04-10T22:05:00-07:00,2018-04-11 05:05:00+00:00,26477
2018-04-10T22:05:00-07:00,2018-04-11 05:05:00+00:00,2018-04-10T22:10:00-07:00,2018-04-11 05:10:00+00:00,26200
2018-04-10T22:10:00-07:00,2018-04-11 05:10:00+00:00,2018-04-10T22:15:00-07:00,2018-04-11 05:15:00+00:00,26015
2018-04-10T22:15:00-07:00,2018-04-11 05:15:00+00:00,2018-04-10T22:20:00-07:00,2018-04-11 05:20:00+00:00,25851
2018-04-10T22:20:00-07:00,2018-04-11 05:20:00+00:00,2018-04-10T22:25:00-07:00,2018-04-11 05:25:00+00:00,25639
2018-04-10T22:25:00-07:00,2018-04-11 05:25:00+00:00,2018-04-10T22:30:00-07:00,2018-04-11 05:30:00+00:00,25418
2018-04-10T22:30:00-07:00,2018-04-11 05:30:00+00:00,2018-04-10T22:35:00-07:00,2018-04-11 05:35:00+00:00,25226
2018-04-10T22:35:00-07:00,2018-04-11 05:35:00+00:00,2018-04-10T22:40:00-07:00,2018-04-11 05:40:00+00:00,25002
2018-04-10T22:40:00-07:00,2018-04-11 05:40:00+00:00,2018-04-10T22:45:00-07:00,2018-04-11 05:45:00+00:00,24858
2018-04-10T22:45:00-07:00,2018-04-11 05:45:00+00:00,2018-04-10T22:50:00-07:00,2018-04-11 05:50:00+00:00,24693
2018-04-10T22:50:00-07:00,2018-04-11 05:50:00+00:00,2018-04-10T22:55:00-07:00,2018-04-11 05:55:00+00:00,24477
2018-04-10T22:55:00-07:00,2018-04-11 05:55:00+00:00,2018-04-10T23:00:00-07:00,2018-04-11 06:00:00+00:00,24257
2018-04-10T23:00:00-07:00,2018-04-11 06:00:00+00:00,2018-04-10T23:05:00-07:00,2018-04-11 06:05:00+00:00,24059
2018-04-10T23:05:00-07:00,2018-04-11 06:05:00+00:00,2018-04-10T23:10:00-07:00,2018-04-11 06:10:00+00:00,23855
2018-04-10T23:10:00-07:00,2018-04-11 06:10:00+00:00,2018-04-10T23:15:00-07:00,2018-04-11 06:15:00+00:00,23707
2018-04-10T23:15:00-07:00,2018-04-11 06:15:00+00:00,2018-04-10T23:20:00-07:00,2018-04-11 06:20:00+00:00,23517
2018-04-10T23:20:00-07:00,2018-04-11 06:20:00+00:00,2018-04-10T23:25:00-07:00,2018-04-11 06:25:00+00:00,23343
2018-04-10T23:25:00-07:00,2018-04-11 06:25:00+00:00,2018-04-10T23:30:00-07:00,2018-04-11 06:30:00+00:00,23229
2018-04-10T23:30:00-07:00,2018-04-11 06:30:00+00:00,2018-04-10T23:35:00-07:00,2018-04-11 06:35:00+00:00,23056
2018-04-10T23:35:00-07:00,2018-04-11 06:35:00+00:00,2018-04-10T23:40:00-07:00,2018-04-11 06:40:00+00:00,22879
2018-04-10T23:40:00-07:00,2018-04-11 06:40:00+00:00,2018-04-10T23:45:00-07:00,2018-04-11 06:45:00+00:00,22746
2018-04-10T23:45:00-07:00,2018-04-11 06:45:00+00:00,2018-04-10T23:50:00-07:00,2018-04-11 06:50:00+00:00,22613
2018-04-10T23:50:00-07:00,2018-04-11 06:50:00+00:00,2018-04-10T23:55:00-07:00,2018-04-11 06:55:00+00:00,22464
2018-04-10T23:55:00-07:00,2018-04-11 06:55:00+00:00,2018-04-11T00:00:00-07:00,2018-04-11 07:00:00+00:00,22339
2018-04-11T00:00:00-07:00,2018-04-11 07:00:00+00:00,2018-04-11T00:05:00-07:00,2018-04-11 07:05:00+00:00,21825
2018-04-11T00:05:00-07:00,2018-04-11 07:05:00+00:00,2018-04-11T00:10:00-07:00,2018-04-11 07:10:00+00:00,21694
2018-04-11T00:10:00-07:00,2018-04-11 07:10:00+00:00,2018-04-11T00:15:00-07:00,2018-04-11 07:15:00+00:00,21619
2018-04-11T00:15:00-07:00,2018-04-11 07:15:00+00:00,2018-04-11T00:20:00-07:00,2018-04-11 07:20:00+00:00,21556
2018-04-11T00:20:00-07:00,2018-04-11 07:20:00+00:00,2018-04-11T00:25:00-07:00,2018-04-11 07:25:00+00:00,21459
2018-04-11T00:25:00-07:00,2018-04-11 07:25:00+00:00,2018-04-11T00:30:00-07:00,2018-04-11 07:30:00+00:00,21415
2018-04-11T00:30:00-07:00,2018-04-11 07:30:00+00:00,2018-04-11T00:35:00-07:00,2018-04-11 07:35:00+00:00,21348
2018-04-11T00:35:00-07:00,2018-04-11 07:35:00+00:00,2018-04-11T00:40:00-07:00,2018-04-11 07:40:00+00:00,21255
2018-04-11T00:40:00-07:00,2018-04-11 07:40:00+00:00,2018-04-11T00:45:00-07:00,2018-04-11 07:45:00+00:00,21177
2018-04-11T00:45:00-07:00,2018-04-11 07:45:00+00:00,2018-04-11T00:50:00-07:00,2018-04-11 07:50:00+00:00,21138
2018-04-11T00:50:00-07:00,2018-04-11 07:50:00+00:00,2018-04-11T00:55:00-07:00,2018-04-11 07:55:00+00:00,21034
2018-04-11T00:55:00-07:00,2018-04-11 07:55:00+00:00,2018-04-11T01:00:00-07:00,2018-04-11 08:00:00+00:00,20959
2018-04-11T01:00:00-07:00,2018-04-11 08:00:00+00:00,2018-04-11T01:05:00-07:00,2018-04-11 08:05:00+00:00,20856
2018-04-11T01:05:00-07:00,2018-04-11 08:05:00+00:00,2018-04-11T01:10:00-07:00,2018-04-11 08:10:00+00:00,20787
2018-04-11T01:10:00-07:00,2018-04-11 08:10:00+00:00,2018-04-11T01:15:00-07:00,2018-04-11 08:15:00+00:00,20724
2018-04-11T01:15:00-07:00,2018-04-11 08:15:00+00:00,2018-04-11T01:20:00-07:00,2018-04-11 08:20:00+00:00,20631
2018-04-11T01:20:00-07:00,2018-04-11 08:20:00+00:00,2018-04-11T01:25:00-07:00,2018-04-11 08:25:00+00:00,20587
2018-04-11T01:25:00-07:00,2018-04-11 08:25:00+00:00,2018-04-11T01:30:00-07:00,2018-04-11 08:30:00+00:00,20533
2018-04-11T01:30:00-07:00,2018-04-11 08:30:00+00:00,2018-04-11T01:35:00-07:00,2018-04-11 08:35:00+00:00,20525
2018-04-11T01:35:00-07:00,2018-04-11 08:35:00+00:00,2018-04-11T01:40:00-07:00,2018-04-11 08:40:00+00:00,20449
2018-04-11T01:40:00-07:00,2018-04-11 08:40:00+00:00,2018-04-11T01:45:00-07:00,2018-04-11 08:45:00+00:00,20357
2018-04-11T01:45:00-07:00,2018-04-11 08:45:00+00:00,2018-04-11T01:50:00-07:00,2018-04-11 08:50:00+00:00,20303
2018-04-11T01:50:00-07:00,2018-04-11 08:50:00+00:00,2018-04-11T01:55:00-07:00,2018-04-11 08:55:00+00:00,20270
2018-04-11T01:55:00-07:00,2018-04-11 08:55:00+00:00,2018-04-11T02:00:00-07:00,2018-04-11 09:00:00+00:00,20217
2018-04-11T02:00:00-07:00,2018-04-11 09:00:00+00:00,2018-04-11T02:05:00-07:00,2018-04-11 09:05:00+00:00,20209
2018-04-11T02:05:00-07:00,2018-04-11 09:05:00+00:00,2018-04-11T02:10:00-07:00,2018-04-11 09:10:00+00:00,20172
2018-04-11T02:10:00-07:00,2018-04-11 09:10:00+00:00,2018-04-11T02:15:00-07:00,2018-04-11 09:15:00+00:00,20234
2018-04-11T02:15:00-07:00,2018-04-11 09:15:00+00:00,2018-04-11T02:20:00-07:00,2018-04-11 09:20:00+00:00,20219
2018-04-11T02:20:00-07:00,2018-04-11 09:20:00+00:00,2018-04-11T02:25:00-07:00,2018-04-11 09:25:00+00:00,20153
2018-04-11T02:25:00-07:00,2018-04-11 09:25:00+00:00,2018-04-11T02:30:00-07:00,2018-04-11 09:30:00+00:00,20130
2018-04-11T02:30:00-07:00,2018-04-11 09:30:00+00:00,2018-04-11T02:35:00-07:00,2018-04-11 09:35:00+00:00,20103
2018-04-11T02:35:00-07:00,2018-04-11 09:35:00+00:00,2018-04-11T02:40:00-07:00,2018-04-11 09:40:00+00:00,20022
2018-04-11T02:40:00-07:00,2018-04-11 09:40:00+00:00,2018-04-11T02:45:00-07:00,2018-04-11 09:45:00+00:00,19967
2018-04-11T02:45:00-07:00,2018-04-11 09:45:00+00:00,2018-04-11T02:50:00-07:00,2018-04-11 09:50:00+00:00,19892
2018-04-11T02:50:00-07:00,2018-04-11 09:50:00+00:00,2018-04-11T02:55:00-07:00,2018-04-11 09:55:00+00:00,19885
2018-04-11T02:55:00-07:00,2018-04-11 09:55:00+00:00,2018-04-11T03:00:00-07:00,2018-04-11 10:00:00+00:00,19823
2018-04-11T03:00:00-07:00,2018-04-11 10:00:00+00:00,2018-04-11T03:05:00-07:00,2018-04-11 10:05:00+00:00,19813
2018-04-11T03:05:00-07:00,2018-04-11 10:05:00+00:00,2018-04-11T03:10:00-07:00,2018-04-11 10:10:00+00:00,19890
2018-04-11T03:10:00-07:00,2018-04-11 10:10:00+00:00,2018-04-11T03:15:00-07:00,2018-04-11 10:15:00+00:00,19894
2018-04-11T03:15:00-07:00,2018-04-11 10:15:00+00:00,2018-04-11T03:20:00-07:00,2018-04-11 10:20:00+00:00,19914
2018-04-11T03:20:00-07:00,2018-04-11 10:20:00+00:00,2018-04-11T03:25:00-07:00,2018-04-11 10:25:00+00:00,19928
2018-04-11T03:25:00-07:00,2018-04-11 10:25:00+00:00,2018-04-11T03:30:00-07:00,2018-04-11 10:30:00+00:00,19938
2018-04-11T03:30:00-07:00,2018-04-11 10:30:00+00:00,2018-04-11T03:35:00-07:00,2018-04-11 10:35:00+00:00,19900
2018-04-11T03:35:00-07:00,2018-04-11 10:35:00+00:00,2018-04-11T03:40:00-07:00,2018-04-11 10:40:00+00:00,19833
2018-04-11T03:40:00-07:00,2018-04-11 10:40:00+00:00,2018-04-11T03:45:00-07:00,2018-04-11 10:45:00+00:00,19830
2018-04-11T03:45:00-07:00,2018-04-11 10:45:00+00:00,2018-04-11T03:50:00-07:00,2018-04-11 10:50:00+00:00,19862
2018-04-11T03:50:00-07:00,2018-04-11 10:50:00+00:00,2018-04-11T03:55:00-07:00,2018-04-11 10:55:00+00:00,19848
2018-04-11T03:55:00-07:00,2018-04-11 10:55:00+00:00,2018-04-11T04:00:00-07:00,2018-04-11 11:00:00+00:00,19826
2018-04-11T04:00:00-07:00,2018-04-11 11:00:00+00:00,2018-04-11T04:05:00-07:00,2018-04-11 11:05:00+00:00,19864
2018-04-11T04:05:00-07:00,2018-04-11 11:05:00+00:00,2018-04-11T04:10:00-07:00,2018-04-11 11:10:00+00:00,19970
2018-04-11T04:10:00-07:00,2018-04-11 11:10:00+00:00,2018-04-11T04:15:00-07:00,2018-04-11 11:15:00+00:00,20063
2018-04-11T04:15:00-07:00,2018-04-11 11:15:00+00:00,2018-04-11T04:20:00-07:00,2018-04-11 11:20:00+00:00,20143
2018-04-11T04:20:00-07:00,2018-04-11 11:20:00+00:00,2018-04-11T04:25:00-07:00,2018-04-11 11:25:00+00:00,20138
2018-04-11T04:25:00-07:00,2018-04-11 11:25:00+00:00,2018-04-11T04:30:00-07:00,2018-04-11 11:30:00+00:00,20146
2018-04-11T04:30:00-07:00,2018-04-11 11:30:00+00:00,2018-04-11T04:35:00-07:00,2018-04-11 11:35:00+00:00,20164
2018-04-11T04:35:00-07:00,2018-04-11 11:35:00+00:00,2018-04-11T04:40:00-07:00,2018-04-11 11:40:00+00:00,20234
2018-04-11T04:40:00-07:00,2018-04-11 11:40:00+00:00,2018-04-11T04:45:00-07:00,2018-04-11 11:45:00+00:00,20292
2018-04-11T04:45:00-07:00,2018-04-11 11:45:00+00:00,2018-04-11T04:50:00-07:00,2018-04-11 11:50:00+00:00,20350
2018-04-11T04:50:00-07:00,2018-04-11 11:50:00+00:00,2018-04-11T04:55:00-07:00,2018-04-11 11:55:00+00:00,20432
2018-04-11T04:55:00-07:00,2018-04-11 11:55:00+00:00,2018-04-11T05:00:00-07:00,2018-04-11 12:00:00+00:00,20492
2018-04-11T05:00:00-07:00,2018-04-11 12:00:00+00:00,2018-04-11T05:05:00-07:00,2018-04-11 12:05:00+00:00,20603
2018-04-11T05:05:00-07:00,2018-04-11 12:05:00+00:00,2018-04-11T05:10:00-07:00,2018-04-11 12:10:00+00:00,20813
2018-04-11T05:10:00-07:00,2018-04-11 12:10:00+00:00,2018-04-11T05:15:00-07:00,2018-04-11 12:15:00+00:00,21020
2018-04-11T05:15:00-07:00,2018-04-11 12:15:00+00:00,2018-04-11T05:20:00-07:00,2018-04-11 12:20:00+00:00,21159
2018-04-11T05:20:00-07:00,2018-04-11 12:20:00+00:00,2018-04-11T05:25:00-07:00,2018-04-11 12:25:00+00:00,21305
2018-04-11T05:25:00-07:00,2018-04-11 12:25:00+00:00,2018-04-11T05:30:00-07:00,2018-04-11 12:30:00+00:00,21381
2018-04-11T05:30:00-07:00,2018-04-11 12:30:00+00:00,2018-04-11T05:35:00-07:00,2018-04-11 12:35:00+00:00,21474
2018-04-11T05:35:00-07:00,2018-04-11 12:35:00+00:00,2018-04-11T05:40:00-07:00,2018-04-11 12:40:00+00:00,21658
2018-04-11T05:40:00-07:00,2018-04-11 12:40:00+00:00,2018-04-11T05:45:00-07:00,2018-04-11 12:45:00+00:00,21814
2018-04-11T05:45:00-07:00,2018-04-11 12:45:00+00:00,2018-04-11T05:50:00-07:00,2018-04-11 12:50:00+00:00,21940
2018-04-11T05:50:00-07:00,2018-04-11 12:50:00+00:00,2018-04-11T05:55:00-07:00,2018-04-11 12:55:00+00:00,22122
2018-04-11T05:55:00-07:00,2018-04-11 12:55:00+00:00,2018-04-11T06:00:00-07:00,2018-04-11 13:00:00+00:00,22264
2018-04-11T06:00:00-07:00,2018-04-11 13:00:00+00:00,2018-04-11T06:05:00-07:00,2018-04-11 13:05:00+00:00,22467
2018-04-11T06:05:00-07:00,2018-04-11 13:05:00+00:00,2018-04-11T06:10:00-07:00,2018-04-11 13:10:00+00:00,22810
2018-04-11T06:10:00-07:00,2018-04-11 13:10:00+00:00,2018-04-11T06:15:00-07:00,2018-04-11 13:15:00+00:00,23157
2018-04-11T06:15:00-07:00,2018-04-11 13:15:00+00:00,2018-04-11T06:20:00-07:00,2018-04-11 13:20:00+00:00,23386
2018-04-11T06:20:00-07:00,2018-04-11 13:20:00+00:00,2018-04-11T06:25:00-07:00,2018-04-11 13:25:00+00:00,23536
2018-04-11T06:25:00-07:00,2018-04-11 13:25:00+00:00,2018-04-11T06:30:00-07:00,2018-04-11 13:30:00+00:00,23628
2018-04-11T06:30:00-07:00,2018-04-11 13:30:00+00:00,2018-04-11T06:35:00-07:00,2018-04-11 13:35:00+00:00,23692
2018-04-11T06:35:00-07:00,2018-04-11 13:35:00+00:00,2018-04-11T06:40:00-07:00,2018-04-11 13:40:00+00:00,23849
2018-04-11T06:40:00-07:00,2018-04-11 13:40:00+00:00,2018-04-11T06:45:00-07:00,2018-04-11 13:45:00+00:00,23984
2018-04-11T06:45:00-07:00,2018-04-11 13:45:00+00:00,2018-04-11T06:50:00-07:00,2018-04-11 13:50:00+00:00,24036
2018-04-11T06:50:00-07:00,2018-04-11 13:50:00+00:00,2018-04-11T06:55:00-07:00,2018-04-11 13:55:00+00:00,24125
2018-04-11T06:55:00-07:00,2018-04-11 13:55:00+00:00,2018-04-11T07:00:00-07:00,2018-04-11 14:00:00+00:00,24204
2018-04-11T07:00:00-07:00,2018-04-11 14:00:00+00:00,2018-04-11T07:05:00-07:00,2018-04-11 14:05:00+00:00,24282
2018-04-11T07:05:00-07:00,2018-04-11 14:05:00+00:00,2018-04-11T07:10:00-07:00,2018-04-11 14:10:00+00:00,24373
2018-04-11T07:10:00-07:00,2018-04-11 14:10:00+00:00,2018-04-11T07:15:00-07:00,2018-04-11 14:15:00+00:00,24638
2018-04-11T07:15:00-07:00,2018-04-11 14:15:00+00:00,2018-04-11T07:20:00-07:00,2018-04-11 14:20:00+00:00,24691
2018-04-11T07:20:00-07:00,2018-04-11 14:20:00+00:00,2018-04-11T07:25:00-07:00,2018-04-11 14:25:00+00:00,24722
2018-04-11T07:25:00-07:00,2018-04-11 14:25:00+00:00,2018-04-11T07:30:00-07:00,2018-04-11 14:30:00+00:00,24730
2018-04-11T07:30:00-07:00,2018-04-11 14:30:00+00:00,2018-04-11T07:35:00-07:00,2018-04-11 14:35:00+00:00,24697
2018-04-11T07:35:00-07:00,2018-04-11 14:35:00+00:00,2018-04-11T07:40:00-07:00,2018-04-11 14:40:00+00:00,24734
2018-04-12T00:00:00-07:00,2018-04-12 07:00:00+00:00,2018-04-12T00:05:00-07:00,2018-04-12 07:05:00+00:00,21825
